ID,probability
TEST_00088,0.11278032012369507
TEST_00089,0.3789063438078576
TEST_00090,0.24989768128185397
TEST_00091,0.08862684227948883
TEST_00092,0.3807214397147978
TEST_00093,0.5440486959327243
TEST_00094,0.0008791296904194266
TEST_00095,0.0019000355940871298
TEST_00096,0.4561983265870669
TEST_00097,0.11221116158542005
TEST_00098,0.37678780826833025
TEST_00099,0.2749055979859397
TEST_00100,0.12101951784270151
TEST_00101,0.19249338711407046
TEST_00102,0.37731237083369973
TEST_00103,0.2868322389958609
TEST_00104,0.36396852028277843
TEST_00105,0.4887980870570202
TEST_00106,0.26694775389806846
TEST_00107,0.0013243000613923027
TEST_00108,0.33871026763403056
TEST_00109,0.0013560860860484503
TEST_00110,0.4128985833392061
TEST_00111,0.3944263664717348
TEST_00112,0.021402279700005654
TEST_00113,0.36833816671015307
TEST_00114,0.16517265090800057
TEST_00115,0.38950279007186134
TEST_00116,0.007256736784831454
TEST_00117,0.4637400362599411
TEST_00118,0.3289749831114363
TEST_00119,0.14844421808088637
TEST_00120,0.001639827880684786
TEST_00121,0.0014979029332709984
TEST_00122,0.3158998419988449
TEST_00123,0.49809632738817466
TEST_00124,0.41225548650228355
TEST_00125,0.29167174908257265
TEST_00126,0.006848571417748951
TEST_00127,0.06649400279175331
TEST_00128,0.2686277749289457
TEST_00129,0.39892751326861453
TEST_00130,0.22777459446500867
TEST_00131,0.40486083551332563
TEST_00132,0.0012728086151216694
TEST_00133,0.2643127740027601
TEST_00134,0.38096226451972803
TEST_00135,0.0016184637222457009
TEST_00136,0.19117659119531577
TEST_00137,0.2324157879949959
TEST_00138,0.07461315446287148
TEST_00139,0.24714719669983587
TEST_00140,0.018423209908950883
TEST_00141,0.0015808155705813842
TEST_00142,0.30222679357697857
TEST_00143,0.003051010040117533
TEST_00144,0.13409857612641368
TEST_00145,0.5045027613553061
TEST_00146,0.1608734347243001
TEST_00147,0.22347203666024
TEST_00148,0.2477634339542767
TEST_00149,0.4230206243314012
TEST_00150,0.0017191184339640352
TEST_00151,0.001020339415997838
TEST_00152,0.42338580182092267
TEST_00153,0.29261886177750207
TEST_00154,0.026909700962057054
TEST_00155,0.23216537425052308
TEST_00156,0.3654387580736168
TEST_00157,0.3724024441400078
TEST_00158,0.4177809820050536
TEST_00159,0.32724418036514813
TEST_00160,0.4166833091586285
TEST_00161,0.48835381230683894
TEST_00162,0.3353724467987518
TEST_00163,0.0034176164548080164
TEST_00164,0.5359117809802099
TEST_00165,0.23404146459465008
TEST_00166,0.3697590034172129
TEST_00167,0.2017535784281774
TEST_00168,0.37499784442154127
TEST_00169,0.15982068381992381
TEST_00170,0.1963732122109526
TEST_00171,0.250021578605973
TEST_00172,0.24534981541939815
TEST_00173,0.26099886942805556
TEST_00174,0.13927843910830123
TEST_00175,0.27335972518883683
TEST_00176,0.4238798725175953
TEST_00177,0.1830477344114922
TEST_00178,0.3566792109845183
TEST_00179,0.3159944412839848
TEST_00180,0.35976783218392927
TEST_00181,0.45509213723345693
TEST_00182,0.15063737931066218
TEST_00183,0.5405190339797199
TEST_00184,0.12364205135489267
TEST_00185,0.19840570009564884
TEST_00186,0.3500069948880659
TEST_00187,0.256341444441757
TEST_00188,0.33366469416070305
TEST_00189,0.2834312714171854
TEST_00190,0.4572353291528859
TEST_00191,0.22191150579188934
TEST_00192,0.2791066281313309
TEST_00193,0.06681390099747458
TEST_00194,0.6315696845621561
TEST_00195,0.3834073256922709
TEST_00196,0.4399098065823081
TEST_00197,0.2589563689218332
TEST_00198,0.26066408701928817
TEST_00199,0.3107795407310149
TEST_00200,0.38860411426355995
TEST_00201,0.45870854986575005
TEST_00202,0.2640297393949045
TEST_00203,0.2956597626502395
TEST_00204,0.005431325681554971
TEST_00205,0.08352229144386603
TEST_00206,0.0016079090593088617
TEST_00207,0.3200758186900349
TEST_00208,0.23012472654841698
TEST_00209,0.27564347603169104
TEST_00210,0.4364186132534932
TEST_00211,0.12788084009519013
TEST_00212,0.16996409177493793
TEST_00213,0.10358729273024614
TEST_00214,0.35246676277135514
TEST_00215,0.28220141892737005
TEST_00216,0.34639650897175933
TEST_00217,0.2844763480657776
TEST_00218,0.5303057192904956
TEST_00219,0.20806488580056276
TEST_00220,0.5809672494451661
TEST_00221,0.41027781003743813
TEST_00222,0.09117728042113826
TEST_00223,0.2712532350735145
TEST_00224,0.1244868101642948
TEST_00225,0.2997964458182162
TEST_00226,0.22733047215078456
TEST_00227,0.31476560186281816
TEST_00228,0.002231593865100293
TEST_00229,0.32586279652992295
TEST_00230,0.3006437319093591
TEST_00231,0.3836200121197888
TEST_00232,0.22707738621625143
TEST_00233,0.3026838860383816
TEST_00234,0.36075224479729484
TEST_00235,0.4899601416785272
TEST_00236,0.32654268420685795
TEST_00237,0.0021265268186409256
TEST_00238,0.0016692899714021367
TEST_00239,0.4126586972040582
TEST_00240,0.29476096466057333
TEST_00241,0.4003996192036847
TEST_00242,0.31079833940717094
TEST_00243,0.19175569480048094
TEST_00244,0.0013018115083878834
TEST_00245,0.5413801447940874
TEST_00246,0.3700304167972014
TEST_00247,0.11314466960667932
TEST_00248,0.36383277420602567
TEST_00249,0.46757104424948437
TEST_00250,0.21204859036329382
TEST_00251,0.0013063406087033412
TEST_00252,0.41957994603298554
TEST_00253,0.018251902903224426
TEST_00254,0.3692801783447611
TEST_00255,0.5476805559495179
TEST_00256,0.33873261844615726
TEST_00257,0.34977346097383166
TEST_00258,0.40984892368530024
TEST_00259,0.5130968017112996
TEST_00260,0.002620879024361696
TEST_00261,0.001908915518301039
TEST_00262,0.011406330963193292
TEST_00263,0.512356197928813
TEST_00264,0.20637898336379285
TEST_00265,0.32642228465857787
TEST_00266,0.18675752649928115
TEST_00267,0.0021961434718035908
TEST_00268,0.20934930543739705
TEST_00269,0.37416996602419406
TEST_00270,0.16013281714920147
TEST_00271,0.002052079024412803
TEST_00272,0.26071267579982105
TEST_00273,0.23975050994052496
TEST_00274,0.26760417027139355
TEST_00275,0.050048614351781776
TEST_00276,0.0019144378972726502
TEST_00277,0.2320258501501917
TEST_00278,0.35180743583965735
TEST_00279,0.5112341470435664
TEST_00280,0.0015739845369270853
TEST_00281,0.135002873130314
TEST_00282,0.00901585609973137
TEST_00283,0.010431548759495583
TEST_00284,0.3906174893105195
TEST_00285,0.2846290441137339
TEST_00286,0.05886908434008867
TEST_00287,0.5058302294668984
TEST_00288,0.0019251970903518558
TEST_00289,0.3934996916127269
TEST_00290,0.1521439555620103
TEST_00291,0.2880174745899151
TEST_00292,0.43301801545333146
TEST_00293,0.0015375418126271408
TEST_00294,0.49757035397723737
TEST_00295,0.31793905390728117
TEST_00296,0.02842605288581153
TEST_00297,0.0014866536663128264
TEST_00298,0.5208112785838643
TEST_00299,0.3480671834134891
TEST_00300,0.15655569939845743
TEST_00301,0.4606599404366749
TEST_00302,0.2893283296779371
TEST_00303,0.40041980979111
TEST_00304,0.5555187120549999
TEST_00305,0.44819139959531473
TEST_00306,0.22167332838095144
TEST_00307,0.4986115613748965
TEST_00308,0.4425075533657842
TEST_00309,0.47393786400180327
TEST_00310,0.39676832078999646
TEST_00311,0.4543253320054339
TEST_00312,0.13261644679865614
TEST_00313,0.15681508671902672
TEST_00314,0.48716778446009623
TEST_00315,0.3242906636292298
TEST_00316,0.04222397751340355
TEST_00317,0.10727870549725807
TEST_00318,0.001537179954909836
TEST_00319,0.0024670865127334298
TEST_00320,0.44362434878043144
TEST_00321,0.23817247587754958
TEST_00322,0.1755711919460906
TEST_00323,0.22463615648193616
TEST_00324,0.31281968532979393
TEST_00325,0.0018289770183451042
TEST_00326,0.31112246038053204
TEST_00327,0.29204086748866565
TEST_00328,0.15403483526922002
TEST_00329,0.3368247720044817
TEST_00330,0.3587291405629628
TEST_00331,0.0006907102359415475
TEST_00332,0.43583155561196896
TEST_00333,0.3811797144806532
TEST_00334,0.4528851526216786
TEST_00335,0.324111993255555
TEST_00336,0.002268075018176694
TEST_00337,0.23999720466576296
TEST_00338,0.2881643653756042
TEST_00339,0.31217818734930236
TEST_00340,0.3667596868140835
TEST_00341,0.3145504491577701
TEST_00342,0.14477726311732259
TEST_00343,0.046690824412390225
TEST_00344,0.1942241512180686
TEST_00345,0.026358495383053005
TEST_00346,0.29443484304995426
TEST_00347,0.25210941971447726
TEST_00348,0.4076775671329782
TEST_00349,0.31206462706892973
TEST_00350,0.26980340052971175
TEST_00351,0.3585990811464529
TEST_00352,0.009658866455531056
TEST_00353,0.006859618803059282
TEST_00354,0.19703855434302403
TEST_00355,0.37727819175775046
TEST_00356,0.15937067976785163
TEST_00357,0.0011007393875762425
TEST_00358,0.00283686750978867
TEST_00359,0.47748360387625133
TEST_00360,0.38764201665591125
TEST_00361,0.19977955911291267
TEST_00362,0.3945528986336083
TEST_00363,0.002074096674441547
TEST_00364,0.3171479364590867
TEST_00365,0.2325556227296755
TEST_00366,0.32593478191202496
TEST_00367,0.20370860102608052
TEST_00368,0.26570159265693927
TEST_00369,0.07712602299924329
TEST_00370,0.00919046264165636
TEST_00371,0.10740094102703296
TEST_00372,0.27194809875027887
TEST_00373,0.45358511398351253
TEST_00374,0.37786694801578136
TEST_00375,0.0022175291785581884
TEST_00376,0.0010817223252889494
TEST_00377,0.27932527981772737
TEST_00378,0.33539890697851327
TEST_00379,0.1648399035142039
TEST_00380,0.0019178019754543033
TEST_00381,0.4434783866965363
TEST_00382,0.46088084694751064
TEST_00383,0.11233062958492548
TEST_00384,0.3831755160123899
TEST_00385,0.1855381705476536
TEST_00386,0.5100444045558751
TEST_00387,0.27809151519254927
TEST_00388,0.27986382587406416
TEST_00389,0.21271371832997985
TEST_00390,0.46139032686392756
TEST_00391,0.48942593093839415
TEST_00392,0.3408233075949024
TEST_00393,0.30741386941242244
TEST_00394,0.10721373380127837
TEST_00395,0.4933342343101567
TEST_00396,0.3562785752840788
TEST_00397,0.001402402187317184
TEST_00398,0.1493174148110244
TEST_00399,0.0021720895335799162
TEST_00400,0.33639843099320166
TEST_00401,0.0012713673571419018
TEST_00402,0.121801616046563
TEST_00403,0.02001540477345723
TEST_00404,0.4321404129995038
TEST_00405,0.4895679720175758
TEST_00406,0.08342964087097451
TEST_00407,0.2827374762658558
TEST_00408,0.2884586634949497
TEST_00409,0.10314416124039252
TEST_00410,0.05213081774799994
TEST_00411,0.1793572793199742
TEST_00412,0.13624739749313122
TEST_00413,0.42370590999673186
TEST_00414,0.3364786192582423
TEST_00415,0.2351082008043198
TEST_00416,0.458122009771172
TEST_00417,0.4883500302430542
TEST_00418,0.4822193416431916
TEST_00419,0.10219742109839963
TEST_00420,0.08608485443666383
TEST_00421,0.35322525009588623
TEST_00422,0.48861878673337267
TEST_00423,0.0018489099708012646
TEST_00424,0.16641849340856604
TEST_00425,0.1700246332615193
TEST_00426,0.2826201213227763
TEST_00427,0.36200064065703513
TEST_00428,0.2701127112677769
TEST_00429,0.1912713730058758
TEST_00430,0.4218671596590887
TEST_00431,0.40667371431687327
TEST_00432,0.2399059099916014
TEST_00433,0.005947673911254558
TEST_00434,0.43742265181150486
TEST_00435,0.29616857130415786
TEST_00436,0.0022520511524406995
TEST_00437,0.26645075746062813
TEST_00438,0.006401617327597504
TEST_00439,0.003005994452535971
TEST_00440,0.4412773054414819
TEST_00441,0.5009488777014008
TEST_00442,0.39801408255944004
TEST_00443,0.377232236934724
TEST_00444,0.0019400592160988108
TEST_00445,0.34772542981067744
TEST_00446,0.08419218007871906
TEST_00447,0.43545753824060107
TEST_00448,0.35919505987768197
TEST_00449,0.015140441786557953
TEST_00450,0.4395506488697364
TEST_00451,0.0005848990116989851
TEST_00452,0.34230915879814816
TEST_00453,0.47726026107453934
TEST_00454,0.28453240270371866
TEST_00455,0.23470440991731806
TEST_00456,0.0020405029759498817
TEST_00457,0.3450071899999224
TEST_00458,0.11561863935099742
TEST_00459,0.3292160984637714
TEST_00460,0.006912742294431675
TEST_00461,0.4394654445135693
TEST_00462,0.3077083745992154
TEST_00463,0.17008925568129754
TEST_00464,0.3395205810392975
TEST_00465,0.298387938053296
TEST_00466,0.2431286090266112
TEST_00467,0.36805283420549584
TEST_00468,0.5327778842784832
TEST_00469,0.0025669078637986704
TEST_00470,0.32088693537461566
TEST_00471,0.4588464635870955
TEST_00472,0.4717108331264537
TEST_00473,0.27835722887076375
TEST_00474,0.5481302972440397
TEST_00475,0.3167113802670938
TEST_00476,0.0012208817824417672
TEST_00477,0.4407701837170339
TEST_00478,0.21523270844085313
TEST_00479,0.2163234017351853
TEST_00480,0.4344392646298563
TEST_00481,0.17505904529941663
TEST_00482,0.27830778636085984
TEST_00483,0.30313986710904756
TEST_00484,0.16160902418205636
TEST_00485,0.2798944625202935
TEST_00486,0.2929299240924413
TEST_00487,0.4227706068522199
TEST_00488,0.25932600046565824
TEST_00489,0.33580759229574125
TEST_00490,0.33490340784113015
TEST_00491,0.4042061630097292
TEST_00492,0.2507331749206581
TEST_00493,0.2832933312637713
TEST_00494,0.0036443479147690366
TEST_00495,0.4990678033622916
TEST_00496,0.2872961203472292
TEST_00497,0.38825437606528934
TEST_00498,0.2729949080055971
TEST_00499,0.5203137249302089
TEST_00500,0.0011389978040369248
TEST_00501,0.0074291357753150985
TEST_00502,0.05590530801011607
TEST_00503,0.35137834178076843
TEST_00504,0.003791888622658113
TEST_00505,0.5136459916880232
TEST_00506,0.0019014475781983682
TEST_00507,0.24193747233053475
TEST_00508,0.4283496821938265
TEST_00509,0.19828523837609593
TEST_00510,0.24170098648912355
TEST_00511,0.025912640163981555
TEST_00512,0.026752662593294847
TEST_00513,0.03083619689262023
TEST_00514,0.5234155848016468
TEST_00515,0.31495590973618826
TEST_00516,0.4571285876598919
TEST_00517,0.3328820325733802
TEST_00518,0.24835456903764513
TEST_00519,0.35852669524507086
TEST_00520,0.002146969809851451
TEST_00521,0.1239736765803397
TEST_00522,0.0020241506291825227
TEST_00523,0.2623514334901792
TEST_00524,0.31938559947766043
TEST_00525,0.10595688482094096
TEST_00526,0.15460189422786597
TEST_00527,0.0044283364516661435
TEST_00528,0.24394218416539487
TEST_00529,0.34582293530267555
TEST_00530,0.39526035499139733
TEST_00531,0.4134583237267533
TEST_00532,0.49313444010961194
TEST_00533,0.001980159926765319
TEST_00534,0.2228087524260683
TEST_00535,0.13200335123176926
TEST_00536,0.4692479364068633
TEST_00537,0.0023295195119790047
TEST_00538,0.0020778797492521806
TEST_00539,0.034555804270046744
TEST_00540,0.3712772768533566
TEST_00541,0.27658141817333565
TEST_00542,0.002156145869005368
TEST_00543,0.3348658617353033
TEST_00544,0.2682086860464029
TEST_00545,0.3638225947071155
TEST_00546,0.36504743929817995
TEST_00547,0.001129689654095858
TEST_00548,0.5121788596326369
TEST_00549,0.2552128787172384
TEST_00550,0.328214628537293
TEST_00551,0.29323343730979634
TEST_00552,0.27678744973534974
TEST_00553,0.12743188700568953
TEST_00554,0.23030102889703025
TEST_00555,0.31300018294011533
TEST_00556,0.19972313584078866
TEST_00557,0.35504516906148104
TEST_00558,0.4534512468787943
TEST_00559,0.00898497789964639
TEST_00560,0.20401417532354682
TEST_00561,0.07532485188827118
TEST_00562,0.5438696733955892
TEST_00563,0.010537063467637265
TEST_00564,0.3215127186758992
TEST_00565,0.22147709164811213
TEST_00566,0.30567593512277375
TEST_00567,0.13380296459188837
TEST_00568,0.23107985738632658
TEST_00569,0.19380020061173842
TEST_00570,0.16963828111827645
TEST_00571,0.2977514471476492
TEST_00572,0.0015500149840711123
TEST_00573,0.00340590478614064
TEST_00574,0.37783747230971665
TEST_00575,0.07572438069341436
TEST_00576,0.21946381878024562
TEST_00577,0.24124739962531566
TEST_00578,0.3497970307441005
TEST_00579,0.4846675396223291
TEST_00580,0.0006338648034096774
TEST_00581,0.38148763516352124
TEST_00582,0.16021101349860167
TEST_00583,0.30973282029274984
TEST_00584,0.2575259757321078
TEST_00585,0.2875968508355371
TEST_00586,0.11118080109667587
TEST_00587,0.22437463102605573
TEST_00588,0.4058237856583617
TEST_00589,0.0012789701071583804
TEST_00590,0.21898573425066153
TEST_00591,0.18578076219582798
TEST_00592,0.24333060096525955
TEST_00593,0.2797642601238046
TEST_00594,0.0019551130910406746
TEST_00595,0.21344717553143305
TEST_00596,0.39297113338764356
TEST_00597,0.46580006813807795
TEST_00598,0.2774551652086915
TEST_00599,0.2417640211918335
TEST_00600,0.07999243382545336
TEST_00601,0.329376284596667
TEST_00602,0.31655340417052213
TEST_00603,0.414468017101101
TEST_00604,0.18080764426870555
TEST_00605,0.4591732142099447
TEST_00606,0.047365149701517756
TEST_00607,0.2883092446459238
TEST_00608,0.18817769482711852
TEST_00609,0.5415271027408892
TEST_00610,0.002425976026304465
TEST_00611,0.2726804665104936
TEST_00612,0.2930211343877586
TEST_00613,0.3377253316748649
TEST_00614,0.3987768719751045
TEST_00615,0.45289892262605513
TEST_00616,0.3608917833711541
TEST_00617,0.23626604580716648
TEST_00618,0.1301192200530098
TEST_00619,0.1551651275144259
TEST_00620,0.19937811255967855
TEST_00621,0.14835031195124862
TEST_00622,0.4186576955719652
TEST_00623,0.47332767122103636
TEST_00624,0.4539226028025285
TEST_00625,0.45265682324640766
TEST_00626,0.2835497801665423
TEST_00627,0.24901941443624437
TEST_00628,0.4745550347613585
TEST_00629,0.12258990479391063
TEST_00630,0.2512010585711335
TEST_00631,0.15300329702992088
TEST_00632,0.5158383202728576
TEST_00633,0.37805551745444355
TEST_00634,0.4651175139010528
TEST_00635,0.4818120973516915
TEST_00636,0.21383625050825922
TEST_00637,0.44111071067763286
TEST_00638,0.007225360551012476
TEST_00639,0.503232949591327
TEST_00640,0.0019139034874845243
TEST_00641,0.0010081927646475798
TEST_00642,0.544391919902304
TEST_00643,0.2597917403587119
TEST_00644,0.148620634777479
TEST_00645,0.12691538700002386
TEST_00646,0.001809592907211246
TEST_00647,0.07523449153389776
TEST_00648,0.46272306344919095
TEST_00649,0.3856743081114429
TEST_00650,0.1011120722488306
TEST_00651,0.3353731265482372
TEST_00652,0.47494155862853427
TEST_00653,0.22862586268297214
TEST_00654,0.0013248167992739707
TEST_00655,0.4929453902571016
TEST_00656,0.33770030484814473
TEST_00657,0.001494220532013346
TEST_00658,0.08986629484354175
TEST_00659,0.1920150816899431
TEST_00660,0.0007785941002293764
TEST_00661,0.5242174920798457
TEST_00662,0.12939215273671612
TEST_00663,0.003136945703859942
TEST_00664,0.3292904108135021
TEST_00665,0.001203659919965885
TEST_00666,0.2072674769580325
TEST_00667,0.0007051590937856895
TEST_00668,0.2081739425520434
TEST_00669,0.257180411373843
TEST_00670,0.09772100434088504
TEST_00671,0.37552623617381375
TEST_00672,0.3812346203242832
TEST_00673,0.0013350368051321688
TEST_00674,0.23702832337741658
TEST_00675,0.15058278758975036
TEST_00676,0.3660282149747659
TEST_00677,0.14867706626937316
TEST_00678,0.191088012025768
TEST_00679,0.4174592166178138
TEST_00680,0.21277279477504918
TEST_00681,0.0018337208892823544
TEST_00682,0.000965652097949559
TEST_00683,0.09745937461607175
TEST_00684,0.37480781443030586
TEST_00685,0.16132854696219096
TEST_00686,0.46206992853352435
TEST_00687,0.054156896987863815
TEST_00688,0.25894940049139425
TEST_00689,0.3710340206251884
TEST_00690,0.3208030947196361
TEST_00691,0.40045625052180467
TEST_00692,0.04344746920615555
TEST_00693,0.1821918930773892
TEST_00694,0.0889143187128251
TEST_00695,0.24706122619515078
TEST_00696,0.05169615768767413
TEST_00697,0.3483802291637653
TEST_00698,0.4815191185602715
TEST_00699,0.0010970086885605168
TEST_00700,0.23418616161965294
TEST_00701,0.28319684408212104
TEST_00702,0.1632324351684293
TEST_00703,0.23186114387940898
TEST_00704,0.3811456331166382
TEST_00705,0.4499163713953438
TEST_00706,0.20900219880917287
TEST_00707,0.00906583106531575
TEST_00708,0.0017601940420816048
TEST_00709,0.33741418764216513
TEST_00710,0.4381869199432479
TEST_00711,0.2310661383761197
TEST_00712,0.2741467392817647
TEST_00713,0.11498192959964715
TEST_00714,0.45481883578726107
TEST_00715,0.0029026894187603996
TEST_00716,0.24651705404242646
TEST_00717,0.2959945132632491
TEST_00718,0.07374447590543019
TEST_00719,0.34564607432936706
TEST_00720,0.2530478966438784
TEST_00721,0.395201354465436
TEST_00722,0.0030173697266038238
TEST_00723,0.3851290691207446
TEST_00724,0.005315739754353273
TEST_00725,0.0032769900966721204
TEST_00726,0.40995775710493937
TEST_00727,0.28971110369546005
TEST_00728,0.16879509054951553
TEST_00729,0.28407973932916375
TEST_00730,0.22449126434353006
TEST_00731,0.002291097137401627
TEST_00732,0.41709641766780997
TEST_00733,0.2599407836638641
TEST_00734,0.1233134582055608
TEST_00735,0.5027071651429281
TEST_00736,0.2709215682461733
TEST_00737,0.12998159644625024
TEST_00738,0.27543500581314473
TEST_00739,0.06687480164229473
TEST_00740,0.23618132104926476
TEST_00741,0.22665486859842546
TEST_00742,0.15610682859333774
TEST_00743,0.5188316157125508
TEST_00744,0.3234828664392825
TEST_00745,0.4709632587583539
TEST_00746,0.0015686980062514706
TEST_00747,0.3629232427794933
TEST_00748,0.2594289292766701
TEST_00749,0.0005340915817057495
TEST_00750,0.42686832034709643
TEST_00751,0.0018077849685951592
TEST_00752,0.07678316786287223
TEST_00753,0.2992677094035592
TEST_00754,0.2852689254202837
TEST_00755,0.025164776526953658
TEST_00756,0.32425136716221525
TEST_00757,0.2856920894230406
TEST_00758,0.5017182502854691
TEST_00759,0.4530405408809607
TEST_00760,0.02829743720337018
TEST_00761,0.20984219098081697
TEST_00762,0.4293532629454242
TEST_00763,0.08922463498326774
TEST_00764,0.14482763316788788
TEST_00765,0.23839557781753845
TEST_00766,0.26816744196455744
TEST_00767,0.2236706537162077
TEST_00768,0.342635731100144
TEST_00769,0.042096888773139524
TEST_00770,0.21996002373719975
TEST_00771,0.2311616163517934
TEST_00772,0.0712317550042686
TEST_00773,0.15177063940405122
TEST_00774,0.38262555542897897
TEST_00775,0.37506078785881314
TEST_00776,0.40306457999798684
TEST_00777,0.3871872830449551
TEST_00778,0.2514352035453576
TEST_00779,0.1673753938471127
TEST_00780,0.3583898643190335
TEST_00781,0.2691092603373143
TEST_00782,0.18554089556519415
TEST_00783,0.3968825268112468
TEST_00784,0.4111000353631132
TEST_00785,0.40301257913514454
TEST_00786,0.36241023950740797
TEST_00787,0.5489026667935337
TEST_00788,0.0015415984391505448
TEST_00789,0.5281169537310428
TEST_00790,0.12381642460960843
TEST_00791,0.5693829270963608
TEST_00792,0.35814050629646726
TEST_00793,0.4777228637105647
TEST_00794,0.1533485564110661
TEST_00795,0.2112002956943953
TEST_00796,0.5175180669163457
TEST_00797,0.3272957605993798
TEST_00798,0.16594232614680132
TEST_00799,0.35957045836608703
TEST_00800,0.3153109832216808
TEST_00801,0.17668128964907687
TEST_00802,0.24818165123565505
TEST_00803,0.373197230183739
TEST_00804,0.29872697239562385
TEST_00805,0.21609968540922847
TEST_00806,0.0016548743450351595
TEST_00807,0.0016960373675989097
TEST_00808,0.5078541245401352
TEST_00809,0.24770445496593407
TEST_00810,0.0005274208664914317
TEST_00811,0.3413216456230704
TEST_00812,0.4315226116008015
TEST_00813,0.4572568311875755
TEST_00814,0.18339832884362922
TEST_00815,0.12082153990852468
TEST_00816,0.38232039195937484
TEST_00817,0.22444925498847373
TEST_00818,0.21615523992573238
TEST_00819,0.42088476229961397
TEST_00820,0.4160078558969996
TEST_00821,0.1153927901434275
TEST_00822,0.49242049061064286
TEST_00823,0.2694628476698046
TEST_00824,0.42321349195822544
TEST_00825,0.49711140658411257
TEST_00826,0.29778619105588344
TEST_00827,0.002443114046330527
TEST_00828,0.44856388930601476
TEST_00829,0.2563769680651199
TEST_00830,0.3214091264643021
TEST_00831,0.3333527534702291
TEST_00832,0.16204340095831754
TEST_00833,0.0026824356005205664
TEST_00834,0.3298403245119902
TEST_00835,0.20694330757963397
TEST_00836,0.26880896636538243
TEST_00837,0.3083061905902741
TEST_00838,0.36362678880657184
TEST_00839,0.32825323523975863
TEST_00840,0.0011839663762595412
TEST_00841,0.46790196292553066
TEST_00842,0.3580618996390825
TEST_00843,0.39744402733493345
TEST_00844,0.3637585817646313
TEST_00845,0.3192923815592603
TEST_00846,0.3256561915396181
TEST_00847,0.001288726051990432
TEST_00848,0.19761230548428865
TEST_00849,0.4054011264889894
TEST_00850,0.3392856123835989
TEST_00851,0.2594622816939994
TEST_00852,0.08789833269425482
TEST_00853,0.3025601338264162
TEST_00854,0.3945321226992291
TEST_00855,0.21979342873156116
TEST_00856,0.49163753238621144
TEST_00857,0.3625648413436783
TEST_00858,0.0015001460330005124
TEST_00859,0.3053409097853701
TEST_00860,0.49695683956998243
TEST_00861,0.3585074190493538
TEST_00862,0.36364484637369515
TEST_00863,0.34077365704633067
TEST_00864,0.28728338802299125
TEST_00865,0.0019624228465480297
TEST_00866,0.11812158376363086
TEST_00867,0.5073456757862724
TEST_00868,0.508128366037176
TEST_00869,0.1972679015558076
