ID,probability
TEST_00161,0.49627987210685903
TEST_00162,0.33593286738963196
TEST_00163,0.0038680958874734352
TEST_00164,0.5408171908550858
TEST_00165,0.23478089787381212
TEST_00166,0.381397571964137
TEST_00167,0.20440337340311462
TEST_00168,0.3809144042188473
TEST_00169,0.16405837997951767
TEST_00170,0.20052786893382774
TEST_00171,0.2555927051730251
TEST_00172,0.24609463026789713
TEST_00173,0.24975957600614446
TEST_00174,0.14598408037659122
TEST_00175,0.2781335824453295
TEST_00176,0.4183955983610401
TEST_00177,0.18642472487875916
TEST_00178,0.37744394465148307
TEST_00179,0.3207176638443642
TEST_00180,0.3544268992655412
TEST_00181,0.45444088552293765
TEST_00182,0.14831434168523222
TEST_00183,0.546382475790441
TEST_00184,0.1181948727652767
TEST_00185,0.19810498855940206
TEST_00186,0.3380401055180885
TEST_00187,0.25475582231133165
TEST_00188,0.3254903806698025
TEST_00189,0.27952670153961173
TEST_00190,0.4474058426306337
TEST_00191,0.21552435930054484
TEST_00192,0.2761189178052367
TEST_00193,0.06595690370816903
TEST_00194,0.6300955381729756
TEST_00195,0.37318279410273525
TEST_00196,0.43900445955487744
TEST_00197,0.26789914246086544
TEST_00198,0.26555845740028716
TEST_00199,0.2997166182142277
TEST_00200,0.39447941710284684
TEST_00201,0.450764798609819
TEST_00202,0.2709778187491735
TEST_00203,0.3000292588350784
TEST_00204,0.0028162866718778505
TEST_00205,0.07802860727486098
TEST_00206,0.0017494319689990634
TEST_00207,0.3192399107258567
TEST_00208,0.22417595975522175
TEST_00209,0.2732162100644928
TEST_00210,0.43486519556085523
TEST_00211,0.13061836690157996
TEST_00212,0.16924373337516851
TEST_00213,0.12251919621608168
TEST_00214,0.3498790367088176
TEST_00215,0.278726953418045
TEST_00216,0.33654525823141446
TEST_00217,0.27883796778512027
TEST_00218,0.5336719445589885
TEST_00219,0.20272397111157592
TEST_00220,0.5879822252317646
TEST_00221,0.42374764031200796
TEST_00222,0.0924305075664786
TEST_00223,0.27171648460816755
TEST_00224,0.12692745668458333
TEST_00225,0.3039657799704899
TEST_00226,0.22713421728834432
TEST_00227,0.30402268671092203
TEST_00228,0.0022159728613793716
TEST_00229,0.3227192097428958
TEST_00230,0.3025692877421211
TEST_00231,0.38058658852608274
TEST_00232,0.2285791684551541
TEST_00233,0.30075754992914144
TEST_00234,0.3541989865151305
TEST_00235,0.48528171758923777
TEST_00236,0.3352655921756885
TEST_00237,0.001985155170771469
TEST_00238,0.001691059403854832
TEST_00239,0.4087891434666174
TEST_00240,0.2995909804050235
TEST_00241,0.3932534209732963
TEST_00242,0.30300378565265057
TEST_00243,0.1981026781869843
TEST_00244,0.001919730532252398
TEST_00245,0.5678997139551176
TEST_00246,0.3714228734353231
TEST_00247,0.11363539963497571
TEST_00248,0.36198170834598736
TEST_00249,0.4625231556380148
TEST_00250,0.21565811583379632
TEST_00251,0.0017754933290086892
TEST_00252,0.4158155266122794
TEST_00253,0.01654838996163348
TEST_00254,0.36838780003646465
TEST_00255,0.5512753874880374
TEST_00256,0.32120788856334664
TEST_00257,0.3594335596700531
TEST_00258,0.4083341097091837
TEST_00259,0.5081938002087116
TEST_00260,0.0018895780684432969
TEST_00261,0.0029966065296178446
TEST_00262,0.006696878200430886
TEST_00263,0.5109051305759633
TEST_00264,0.21058373819863888
TEST_00265,0.3206358829919457
TEST_00266,0.1850395647654997
TEST_00267,0.0030213808559906184
TEST_00268,0.21094912949001793
TEST_00269,0.38819517636026724
TEST_00270,0.15867408422281343
TEST_00271,0.0023176870695671443
TEST_00272,0.2622233893742366
TEST_00273,0.2426243581577826
TEST_00274,0.25841133572988834
TEST_00275,0.04709817827227143
TEST_00276,0.0024891427625289243
TEST_00277,0.23467737892770213
TEST_00278,0.35571164626536783
TEST_00279,0.518269914142279
TEST_00280,0.00215139652712827
TEST_00281,0.13891685471116946
TEST_00282,0.010059575522036419
TEST_00283,0.0053740919969669084
TEST_00284,0.39879089374257337
TEST_00285,0.2841023030163976
TEST_00286,0.05816155180145838
TEST_00287,0.4990788650576813
TEST_00288,0.0022958661415832275
TEST_00289,0.3826235166812126
TEST_00290,0.15499740704907583
TEST_00291,0.26830865348749844
TEST_00292,0.42503678765552966
TEST_00293,0.0016813388252567714
TEST_00294,0.5183001327510963
TEST_00295,0.3202721631671622
TEST_00296,0.022829636532595017
TEST_00297,0.0012716389917291552
TEST_00298,0.5219444309453509
TEST_00299,0.35455202412786035
TEST_00300,0.1559261527111641
TEST_00301,0.45486920068757986
TEST_00302,0.28802401025043967
TEST_00303,0.3904873138197078
TEST_00304,0.5518791973666469
TEST_00305,0.44475470951862106
TEST_00306,0.22342879144819972
TEST_00307,0.5086394558242495
TEST_00308,0.42632084038039497
TEST_00309,0.46318505141007704
TEST_00310,0.40089797970778757
TEST_00311,0.45033778194105195
TEST_00312,0.13663566189173953
TEST_00313,0.14695164363089608
TEST_00314,0.4853029788493114
TEST_00315,0.31741547726983543
TEST_00316,0.038443159328289886
TEST_00317,0.104010930041773
TEST_00318,0.0012184606641831909
TEST_00319,0.0028111126469094827
TEST_00320,0.4356856149329328
TEST_00321,0.23305932628135556
TEST_00322,0.17534137616530565
TEST_00323,0.22664988729639407
TEST_00324,0.31530620216002414
TEST_00325,0.003526597984335446
TEST_00326,0.3068197211834248
TEST_00327,0.2982020959170347
TEST_00328,0.15704445127863656
TEST_00329,0.33364119363929323
TEST_00330,0.3563306966606561
TEST_00331,0.0008047404460124198
TEST_00332,0.43672982975386027
TEST_00333,0.3757705357216836
TEST_00334,0.4503426917795325
TEST_00335,0.3215503720210071
TEST_00336,0.003248097279420123
TEST_00337,0.22457615035206088
TEST_00338,0.28227093625804756
TEST_00339,0.31315335674531786
TEST_00340,0.3718615230636977
TEST_00341,0.3197001745385647
TEST_00342,0.14088579682425117
TEST_00343,0.04191198190588621
TEST_00344,0.20083190340142804
TEST_00345,0.02379029145515986
TEST_00346,0.297293780788327
TEST_00347,0.2503270110604912
TEST_00348,0.4148655008005173
TEST_00349,0.30962856625387614
TEST_00350,0.2719392691030945
TEST_00351,0.35670481840454216
TEST_00352,0.009842065579281464
TEST_00353,0.00724462064458877
TEST_00354,0.21183341298994046
TEST_00355,0.39218662085436884
TEST_00356,0.15220764824093064
TEST_00357,0.001155016076100246
TEST_00358,0.0039840900803843685
TEST_00359,0.4815117321055873
TEST_00360,0.38478283157594173
TEST_00361,0.202552865159184
TEST_00362,0.380149398992363
TEST_00363,0.0018627948998966863
TEST_00364,0.3139816010673619
TEST_00365,0.22982940354799786
TEST_00366,0.33221371987779175
TEST_00367,0.20769128817838264
TEST_00368,0.2764081045250806
TEST_00369,0.07732242227467476
TEST_00370,0.004934769303219813
TEST_00371,0.10789937910828891
TEST_00372,0.26947338968949297
TEST_00373,0.45788045400788085
TEST_00374,0.38125940940024716
TEST_00375,0.002324792576009884
TEST_00376,0.0014185872432021921
TEST_00377,0.27550997040296066
TEST_00378,0.34251362214973613
TEST_00379,0.16741322172216927
TEST_00380,0.0019189938335400824
TEST_00381,0.4452658476638061
TEST_00382,0.4453262572614627
TEST_00383,0.12380200725976181
TEST_00384,0.3834978743699716
TEST_00385,0.18293761285416937
TEST_00386,0.5218292484679832
TEST_00387,0.2907036291752151
TEST_00388,0.27394949990388584
TEST_00389,0.23146424357280748
TEST_00390,0.4555319498901758
TEST_00391,0.4857920202510332
TEST_00392,0.3415630760569467
TEST_00393,0.30905566559755826
TEST_00394,0.11001993197529264
TEST_00395,0.49806053883863377
TEST_00396,0.359375250717055
TEST_00397,0.001772539146985654
TEST_00398,0.1521436800046993
TEST_00399,0.004306032231833387
TEST_00400,0.34325840530802576
TEST_00401,0.001354209023701227
TEST_00402,0.12828745560243499
TEST_00403,0.016376888267166746
TEST_00404,0.4489062692456437
TEST_00405,0.4924421220305691
TEST_00406,0.0869139271923177
TEST_00407,0.27623186904618025
TEST_00408,0.289301938146983
TEST_00409,0.10161889755762002
TEST_00410,0.050933505560720044
TEST_00411,0.18193428523470168
TEST_00412,0.13802474910713247
TEST_00413,0.4289652712601214
TEST_00414,0.34010833650326744
TEST_00415,0.2349889628864086
TEST_00416,0.46478084989436974
TEST_00417,0.4851249280222965
TEST_00418,0.48361542633263493
TEST_00419,0.1018489870710147
TEST_00420,0.08428862657337668
TEST_00421,0.35715786296092167
TEST_00422,0.48797778840644773
TEST_00423,0.0012995169335933852
TEST_00424,0.172681636893051
TEST_00425,0.16708135359166007
TEST_00426,0.28212470375332815
TEST_00427,0.3597639537532312
TEST_00428,0.2604549363009572
TEST_00429,0.18536340462353146
TEST_00430,0.41628395925084366
TEST_00431,0.4116083905063912
TEST_00432,0.2412884652025699
TEST_00433,0.0063542232191930136
TEST_00434,0.4547291400426957
TEST_00435,0.2988753167645646
TEST_00436,0.004759408194796459
TEST_00437,0.31343368640123626
TEST_00438,0.003579164822062668
TEST_00439,0.003333998229692244
TEST_00440,0.4447789000955856
TEST_00441,0.5046234591206059
TEST_00442,0.3959199866610419
TEST_00443,0.37008799618461297
TEST_00444,0.0020975062653741418
TEST_00445,0.34746938422631213
TEST_00446,0.0865373286334764
TEST_00447,0.43595479987045693
TEST_00448,0.3693815068956696
TEST_00449,0.014277389605263582
TEST_00450,0.43437202434012656
TEST_00451,0.0008398872228394716
TEST_00452,0.3346057621188486
TEST_00453,0.47445377938168576
TEST_00454,0.2886767317617807
TEST_00455,0.23852426574683017
TEST_00456,0.0028779959960800695
TEST_00457,0.3480923049363604
TEST_00458,0.10986114219344931
TEST_00459,0.3247229590667803
TEST_00460,0.006600721176125596
TEST_00461,0.4363328425406342
TEST_00462,0.3118068580917707
TEST_00463,0.16409454285522707
TEST_00464,0.31903451520461623
TEST_00465,0.29581560812910923
TEST_00466,0.24032305975680174
TEST_00467,0.36963444504911513
TEST_00468,0.540631682858093
TEST_00469,0.004452994344728815
TEST_00470,0.32249926558939046
TEST_00471,0.4499791023386318
TEST_00472,0.4833628459389306
TEST_00473,0.27673362667768864
TEST_00474,0.5439093309084224
TEST_00475,0.32192352256141377
TEST_00476,0.0016802188334107226
TEST_00477,0.4477886221115903
TEST_00478,0.22399052164171468
TEST_00479,0.22437375354542238
TEST_00480,0.4400984658456132
TEST_00481,0.17101790711886042
TEST_00482,0.28380000619815166
TEST_00483,0.3052548997714336
TEST_00484,0.16238164389869547
TEST_00485,0.2776033205046641
TEST_00486,0.3038478463787191
TEST_00487,0.4156830303813609
TEST_00488,0.25449928528079946
TEST_00489,0.32950094249597484
TEST_00490,0.32844955942811294
TEST_00491,0.41268280536168167
TEST_00492,0.23742006279796252
TEST_00493,0.28207940490338546
TEST_00494,0.003551716510301057
TEST_00495,0.49553539456832674
TEST_00496,0.29687944450284126
TEST_00497,0.39106034748739343
TEST_00498,0.2716517995710405
TEST_00499,0.5208929614319944
TEST_00500,0.0016615600596738658
TEST_00501,0.00389779495639656
TEST_00502,0.05611088500709992
TEST_00503,0.3500592604717979
TEST_00504,0.0016606833414830008
TEST_00505,0.5186960069013573
TEST_00506,0.002873896213431745
TEST_00507,0.23863290632637962
TEST_00508,0.43513117109041277
TEST_00509,0.1916634600933575
TEST_00510,0.23603210576738962
TEST_00511,0.025379458055021738
TEST_00512,0.023365283025048676
TEST_00513,0.028582065222362625
TEST_00514,0.5162613628395485
TEST_00515,0.31146828096688245
TEST_00516,0.4500247587708479
TEST_00517,0.33303262390027244
TEST_00518,0.25116753613890314
TEST_00519,0.35583432734326903
TEST_00520,0.0033692661274306738
TEST_00521,0.12112979349621783
TEST_00522,0.0022134365891143216
TEST_00523,0.2618545175824825
TEST_00524,0.3275936207032611
TEST_00525,0.10805738845994692
TEST_00526,0.15286742445700005
TEST_00527,0.004827110319649738
TEST_00528,0.24090316266350448
TEST_00529,0.33970800142768304
TEST_00530,0.38699000786782745
TEST_00531,0.41946413761333834
TEST_00532,0.491674862304215
TEST_00533,0.0022192393547332823
TEST_00534,0.22751436128797653
TEST_00535,0.13410639099024893
TEST_00536,0.4750622890403017
TEST_00537,0.0022034604724710106
TEST_00538,0.0020685714129335107
TEST_00539,0.03131531023497308
TEST_00540,0.37467418468133995
TEST_00541,0.2846562857787467
TEST_00542,0.003235185448948516
TEST_00543,0.337188245031654
TEST_00544,0.24531580208758408
TEST_00545,0.3607329208687761
TEST_00546,0.3718745775962474
TEST_00547,0.0011478042850445148
TEST_00548,0.5035627575526009
TEST_00549,0.2544344508524031
TEST_00550,0.32739539895399616
TEST_00551,0.2882248424464805
TEST_00552,0.274423024666421
TEST_00553,0.12360718936010619
TEST_00554,0.22473417223761932
TEST_00555,0.3211970090289554
TEST_00556,0.19927115665097606
TEST_00557,0.3503232554139082
TEST_00558,0.45568186989130544
TEST_00559,0.008576015582990072
TEST_00560,0.20078015474304786
TEST_00561,0.07302069521827356
TEST_00562,0.5439741784928707
TEST_00563,0.010948609522141117
TEST_00564,0.3221756930371071
TEST_00565,0.22293430228559863
TEST_00566,0.30895758084399033
TEST_00567,0.13606636829096116
TEST_00568,0.22945909733793754
TEST_00569,0.19862059001310342
TEST_00570,0.17808375011076594
TEST_00571,0.302826408508569
TEST_00572,0.0017363825885179061
TEST_00573,0.006323275644399958
TEST_00574,0.38740556202937215
TEST_00575,0.08430459706774959
TEST_00576,0.21929548545169555
TEST_00577,0.23568953317191504
TEST_00578,0.3613309346715875
TEST_00579,0.4770370625084469
TEST_00580,0.0006489469888059638
TEST_00581,0.37596026943492555
TEST_00582,0.15590396016301525
TEST_00583,0.31299122236534693
TEST_00584,0.25700128875350375
TEST_00585,0.2909538066632822
TEST_00586,0.11015628360409906
TEST_00587,0.22123593425466004
TEST_00588,0.40836413159079754
TEST_00589,0.0014192743909613643
TEST_00590,0.22034178095707285
TEST_00591,0.19050994894598122
TEST_00592,0.24191964286492246
TEST_00593,0.2913678741145388
TEST_00594,0.0029702742009162795
TEST_00595,0.21353750362105392
TEST_00596,0.3873851683330304
TEST_00597,0.46012758934378273
TEST_00598,0.27897607718178224
TEST_00599,0.2405597032755016
TEST_00600,0.0808133845480028
TEST_00601,0.3313100953080418
TEST_00602,0.3172279392362306
TEST_00603,0.4201286152087971
TEST_00604,0.17805868131432012
TEST_00605,0.45631629377473276
TEST_00606,0.04455506006226215
TEST_00607,0.2932985904673448
TEST_00608,0.18168917568111026
TEST_00609,0.540338580522097
TEST_00610,0.004569796554998698
TEST_00611,0.2616721395679982
TEST_00612,0.2926068204897816
TEST_00613,0.34359487167984015
TEST_00614,0.4070132903695564
TEST_00615,0.4515735647795175
TEST_00616,0.3751008688205819
TEST_00617,0.2416569182863381
TEST_00618,0.12438697904311256
TEST_00619,0.15172998858222198
TEST_00620,0.20015015845269488
TEST_00621,0.13854481805219376
TEST_00622,0.41331816834398083
TEST_00623,0.4804354993287694
TEST_00624,0.4538719423990275
TEST_00625,0.45025567445569126
TEST_00626,0.2811005127640853
TEST_00627,0.2548657259241527
TEST_00628,0.4738202989835292
TEST_00629,0.11858004093110339
TEST_00630,0.2622740153280021
TEST_00631,0.15669573325484742
TEST_00632,0.5115564794543206
TEST_00633,0.379597387068941
TEST_00634,0.4632777627242521
TEST_00635,0.4851632011890778
TEST_00636,0.24007208880642328
TEST_00637,0.4508098048464457
TEST_00638,0.011779158031551005
TEST_00639,0.4898487620930706
TEST_00640,0.0030236981503030907
TEST_00641,0.001225667197014221
TEST_00642,0.5518177085686506
TEST_00643,0.2593618620036362
TEST_00644,0.142738295727049
TEST_00645,0.12332811942068428
TEST_00646,0.0019483024164055284
TEST_00647,0.07175118224226673
TEST_00648,0.461361120329118
TEST_00649,0.3876630098508803
TEST_00650,0.10232618403233947
TEST_00651,0.33859587087801213
TEST_00652,0.4746759645609073
TEST_00653,0.24953767638808386
TEST_00654,0.001312134450914438
TEST_00655,0.5001674139509149
TEST_00656,0.3309133918355894
TEST_00657,0.0016858270580338555
TEST_00658,0.08714672513701555
TEST_00659,0.1907038904877204
TEST_00660,0.0007764420867038214
TEST_00661,0.4811547081173624
TEST_00662,0.12558855519350193
TEST_00663,0.004619788407413472
TEST_00664,0.33490217725224836
TEST_00665,0.0012798336162951002
TEST_00666,0.20828725730166542
TEST_00667,0.0008749597371024145
TEST_00668,0.20466347518589095
TEST_00669,0.259590266239459
TEST_00670,0.10117404028631838
TEST_00671,0.36437464343208814
TEST_00672,0.3782078132378497
TEST_00673,0.0011309538436983977
TEST_00674,0.2349732028670593
TEST_00675,0.1528730217318819
TEST_00676,0.41605411023114025
TEST_00677,0.1502897758735463
TEST_00678,0.1947486200946112
TEST_00679,0.4066002302570251
TEST_00680,0.21605575600224136
TEST_00681,0.0013758151769636064
TEST_00682,0.001222160092852264
TEST_00683,0.09410112599362572
TEST_00684,0.36886671232958573
TEST_00685,0.15749698230906317
TEST_00686,0.4603128787535301
TEST_00687,0.05893532298655155
TEST_00688,0.2601465969610335
TEST_00689,0.368480217768199
TEST_00690,0.3022037188736888
TEST_00691,0.41325304565888155
TEST_00692,0.045366376265446914
TEST_00693,0.18030068233653035
TEST_00694,0.09092125266525683
TEST_00695,0.2387345256398284
TEST_00696,0.05431936061992042
TEST_00697,0.3480055628202705
TEST_00698,0.4947324135484967
TEST_00699,0.0016296468696158591
TEST_00700,0.22771773720609545
TEST_00701,0.27799785894655926
TEST_00702,0.1534697119335682
TEST_00703,0.2303503377307022
TEST_00704,0.39093031472910295
TEST_00705,0.4424641713637365
TEST_00706,0.2095486980708152
TEST_00707,0.0050220427690708105
TEST_00708,0.0014893338409209614
TEST_00709,0.3320384186997184
TEST_00710,0.43892284035938023
TEST_00711,0.22124181566696333
TEST_00712,0.2742160255993116
TEST_00713,0.09940653206337569
TEST_00714,0.4548424595610598
TEST_00715,0.0013272977936306263
TEST_00716,0.2534859666474374
TEST_00717,0.29472724541706485
TEST_00718,0.07416620085075179
TEST_00719,0.3446044898822591
TEST_00720,0.24715324649962173
TEST_00721,0.3856385737402884
TEST_00722,0.004534497268207974
TEST_00723,0.3816874099949901
TEST_00724,0.002221746884078139
TEST_00725,0.004177031845943709
TEST_00726,0.4162490416054447
TEST_00727,0.28681727320452965
TEST_00728,0.16940450028934734
TEST_00729,0.26451992844292027
TEST_00730,0.21956471383314097
TEST_00731,0.0031071392135893824
TEST_00732,0.4063867616210158
TEST_00733,0.2605768484152564
TEST_00734,0.12386251915353666
TEST_00735,0.5113890226476969
TEST_00736,0.27120966103676947
TEST_00737,0.12937520763027677
TEST_00738,0.2805320959113604
TEST_00739,0.06847301578617804
TEST_00740,0.2400045641978482
TEST_00741,0.21719100846460873
TEST_00742,0.1573836733139246
TEST_00743,0.51481207587814
TEST_00744,0.3263676822831256
TEST_00745,0.4690981306579833
TEST_00746,0.0015236681270967454
TEST_00747,0.36633173169619176
TEST_00748,0.24005035319357443
TEST_00749,0.0005643814483708363
TEST_00750,0.42582809043985076
TEST_00751,0.002059625536231226
TEST_00752,0.07344275369000326
TEST_00753,0.29662600610567513
TEST_00754,0.2788609438494957
TEST_00755,0.025120454110792986
TEST_00756,0.34178988172947344
TEST_00757,0.2850599238428345
TEST_00758,0.5037384011895194
TEST_00759,0.450840856993059
TEST_00760,0.023738101795704895
TEST_00761,0.20168790996399583
TEST_00762,0.4248255456531256
TEST_00763,0.08450177419511035
TEST_00764,0.14032151741318305
TEST_00765,0.23855612716702188
TEST_00766,0.26479963813531127
TEST_00767,0.21541324067357026
TEST_00768,0.3599889911775832
TEST_00769,0.03977499473890053
TEST_00770,0.2089239367992584
TEST_00771,0.22880655028228497
TEST_00772,0.08144444120701304
TEST_00773,0.1487659863702652
TEST_00774,0.3844178462111
TEST_00775,0.3638829856892982
TEST_00776,0.3969611914240365
TEST_00777,0.38778625342223316
TEST_00778,0.25232675699022716
TEST_00779,0.17106724516385408
TEST_00780,0.36667470291745446
TEST_00781,0.2674163574284311
TEST_00782,0.19107044317888489
TEST_00783,0.39583633521027783
TEST_00784,0.4303312555158466
TEST_00785,0.3974643222384172
TEST_00786,0.36675444198486445
TEST_00787,0.5471662952853302
TEST_00788,0.0013862913546401415
TEST_00789,0.5409527272919981
TEST_00790,0.11930664271371959
TEST_00791,0.5747471443069023
TEST_00792,0.3430078223947928
TEST_00793,0.47882746679715626
TEST_00794,0.1551339228677498
TEST_00795,0.2138907570969899
TEST_00796,0.5119687499366573
TEST_00797,0.30956097374250074
TEST_00798,0.1499001397030538
TEST_00799,0.36082870339612017
TEST_00800,0.32056587945392756
TEST_00801,0.18110303168340813
TEST_00802,0.24772266744121646
TEST_00803,0.3667213317014357
TEST_00804,0.33192129851718616
TEST_00805,0.21956180921086493
TEST_00806,0.001467963973293906
TEST_00807,0.0015955124746719457
TEST_00808,0.5249876288073407
TEST_00809,0.25649617823902915
TEST_00810,0.0005343409225639363
TEST_00811,0.3401558091011021
TEST_00812,0.44209371921026863
TEST_00813,0.44778660533115633
TEST_00814,0.18652798946925947
TEST_00815,0.1123626847200449
TEST_00816,0.3859227889797714
TEST_00817,0.2209612713627091
TEST_00818,0.2224916102141708
TEST_00819,0.42148765463123283
TEST_00820,0.41839840218017343
TEST_00821,0.1124925251061371
TEST_00822,0.49333030007168016
TEST_00823,0.26950389470556746
TEST_00824,0.42494028136271567
TEST_00825,0.4992226738110742
TEST_00826,0.30054430445044555
TEST_00827,0.002500380208732482
TEST_00828,0.4473526755082906
TEST_00829,0.2620447081588955
TEST_00830,0.31590413267756534
TEST_00831,0.353449384795826
TEST_00832,0.1511157914211464
TEST_00833,0.005277505096968758
TEST_00834,0.33393530229935975
TEST_00835,0.21812492507892944
TEST_00836,0.26804079694007366
TEST_00837,0.31118065078265256
TEST_00838,0.36350794316359486
TEST_00839,0.3242855638857991
TEST_00840,0.0009956105081440087
TEST_00841,0.4705286282659755
TEST_00842,0.35032609318731844
TEST_00843,0.4029333006634961
TEST_00844,0.37159788486037026
TEST_00845,0.3314653035070068
TEST_00846,0.32464611822972445
TEST_00847,0.001232218227749657
TEST_00848,0.19998891232941612
TEST_00849,0.4113318900751609
TEST_00850,0.3361602515976275
TEST_00851,0.2556084411642805
TEST_00852,0.09043449097157591
TEST_00853,0.29645785220426546
TEST_00854,0.4099580959316984
TEST_00855,0.21762099710427035
TEST_00856,0.489350734250627
TEST_00857,0.35951684172277615
TEST_00858,0.0018356168701414398
TEST_00859,0.3026716188442531
TEST_00860,0.5036219565392537
TEST_00861,0.35910641493087025
TEST_00862,0.36674075045780724
TEST_00863,0.3359817225997802
TEST_00864,0.27724246570073985
TEST_00865,0.002844443119312588
TEST_00866,0.1253672802018416
TEST_00867,0.49894891291391685
TEST_00868,0.5010942223003774
TEST_00869,0.19466504164711534
TEST_00870,0.43652047636570657
TEST_00871,0.1657925200801354
